timestamp,source,symbol,side,lots,comment,final_status,reason,mt5_retcode,mt5_order,mt5_deal
2026-06-26T08:32:15.615792+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65588969254686400900559363% exceeds 40%,,,
2026-06-26T08:32:15.623264+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26622363046668349082615970% exceeds 40%,,,
2026-06-26T08:32:15.626509+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:16.665469+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:16.669653+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65573654359578320987872965% exceeds 40%,,,
2026-06-26T08:32:16.674968+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26622363046668349082615970% exceeds 40%,,,
2026-06-26T08:32:16.679197+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:17.721814+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:17.724963+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65484826296474015727985221% exceeds 40%,,,
2026-06-26T08:32:17.729270+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26687883503675559979624359% exceeds 40%,,,
2026-06-26T08:32:17.733515+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91308075781273563158960571% exceeds 40%,,,
2026-06-26T08:32:18.769006+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:18.773054+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65463384612659920435501617% exceeds 40%,,,
2026-06-26T08:32:18.778098+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26687883503675559979624359% exceeds 40%,,,
2026-06-26T08:32:18.781127+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91308075781273563158960571% exceeds 40%,,,
2026-06-26T08:32:19.816430+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:19.825084+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65463384612659920435501617% exceeds 40%,,,
2026-06-26T08:32:19.830507+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26687883503675559979624359% exceeds 40%,,,
2026-06-26T08:32:19.834900+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91308075781273563158960571% exceeds 40%,,,
2026-06-26T08:32:20.874783+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:20.883957+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65432753347582999137714423% exceeds 40%,,,
2026-06-26T08:32:20.889100+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26666043555472474062996542% exceeds 40%,,,
2026-06-26T08:32:20.895191+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91308075781273563158960571% exceeds 40%,,,
2026-06-26T08:32:21.934644+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:21.938876+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65386805814221852756043659% exceeds 40%,,,
2026-06-26T08:32:21.946352+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26687883503675559979624359% exceeds 40%,,,
2026-06-26T08:32:21.949437+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91308075781273563158960571% exceeds 40%,,,
2026-06-26T08:32:22.989840+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:22.992887+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65445005894301068722569362% exceeds 40%,,,
2026-06-26T08:32:22.998971+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26687883503675559979624359% exceeds 40%,,,
2026-06-26T08:32:23.002007+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91326640527381619199448490% exceeds 40%,,,
2026-06-26T08:32:24.055773+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:24.061317+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65279591936133754267269435% exceeds 40%,,,
2026-06-26T08:32:24.071637+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26556840752424348638859680% exceeds 40%,,,
2026-06-26T08:32:24.076731+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:25.131737+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:25.135872+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65365363370902433246771648% exceeds 40%,,,
2026-06-26T08:32:25.144994+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26556840752424348638859680% exceeds 40%,,,
2026-06-26T08:32:25.150152+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:26.186257+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:26.189798+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65368426587263152360105269% exceeds 40%,,,
2026-06-26T08:32:26.194596+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26578681721314321539737247% exceeds 40%,,,
2026-06-26T08:32:26.196670+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91252380583059727859500358% exceeds 40%,,,
2026-06-26T08:32:27.239254+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:27.242424+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65411311260286724901608850% exceeds 40%,,,
2026-06-26T08:32:27.247056+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26578681721314321539737247% exceeds 40%,,,
2026-06-26T08:32:27.251166+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:28.298679+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:28.301796+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65536898265499263916407469% exceeds 40%,,,
2026-06-26T08:32:28.312953+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26578681721314321539737247% exceeds 40%,,,
2026-06-26T08:32:28.317060+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91270945809114685441235399% exceeds 40%,,,
2026-06-26T08:32:29.355371+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:29.359406+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65313288173979555974223857% exceeds 40%,,,
2026-06-26T08:32:29.365818+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26469474835374887251076080% exceeds 40%,,,
2026-06-26T08:32:29.368847+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91140985866942433643571182% exceeds 40%,,,
2026-06-26T08:32:30.401301+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:30.404503+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65512393931545029698060494% exceeds 40%,,,
2026-06-26T08:32:30.408870+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26447632845726036360237416% exceeds 40%,,,
2026-06-26T08:32:30.410905+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91159552052947031424373387% exceeds 40%,,,
2026-06-26T08:32:31.443805+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:31.447928+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65503204750369289298663032% exceeds 40%,,,
2026-06-26T08:32:31.452136+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26469474835374887251076080% exceeds 40%,,,
2026-06-26T08:32:31.455135+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91122419520939176266598033% exceeds 40%,,,
2026-06-26T08:32:32.492415+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:32.495899+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65582843306814251124178485% exceeds 40%,,,
2026-06-26T08:32:32.500950+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26491316620866281569551156% exceeds 40%,,,
2026-06-26T08:32:32.504180+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91159552052947031424373387% exceeds 40%,,,
2026-06-26T08:32:33.558292+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:33.563844+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65567528377802498242817690% exceeds 40%,,,
2026-06-26T08:32:33.571627+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26491316620866281569551156% exceeds 40%,,,
2026-06-26T08:32:33.575659+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91140985866942433643571182% exceeds 40%,,,
2026-06-26T08:32:34.620594+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:34.623727+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65561402382465127502396412% exceeds 40%,,,
2026-06-26T08:32:34.628976+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26469474835374887251076080% exceeds 40%,,,
2026-06-26T08:32:34.633152+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91140985866942433643571182% exceeds 40%,,,
2026-06-26T08:32:35.671648+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: USDCHF concentration 50.0% exceeds 40%,,,
2026-06-26T08:32:35.675681+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,rejected,check_single_symbol_concentration: XAUUSD concentration 44.65509330874543612063197242% exceeds 40%,,,
2026-06-26T08:32:35.680749+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: EURUSD concentration 53.26491316620866281569551156% exceeds 40%,,,
2026-06-26T08:32:35.685096+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,rejected,check_single_symbol_concentration: GBPUSD concentration 56.91140985866942433643571182% exceeds 40%,,,
2026-06-26T08:32:53.586242+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,filled,Request executed,10009,858439,
2026-06-26T08:32:53.613174+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,858440,
2026-06-26T08:32:53.643179+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,858441,
2026-06-26T08:32:53.670591+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,858442,
2026-06-26T08:33:11.411934+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,858486,
2026-06-26T08:33:13.545552+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,858506,
2026-06-26T08:33:45.063051+00:00,risk_gate_2026-06-26.jsonl,USDCHF,sell,0.5,profit_harvester_take_profit,filled,Request executed,10009,858580,
2026-06-26T08:33:45.092115+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,858581,
2026-06-26T08:35:07.991188+00:00,risk_gate_2026-06-26.jsonl,USDJPY,buy,0.5,profit_harvester_entry,rejected,Request rejected due to absence of network connection,10031,,
2026-06-26T08:38:54.659349+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,860869,
2026-06-26T08:42:14.360353+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,861304,
2026-06-26T08:43:01.753259+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,861398,
2026-06-26T08:43:25.536893+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,861435,
2026-06-26T09:00:56.212862+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,872375,
2026-06-26T09:04:48.975320+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,874859,
2026-06-26T09:18:24.512056+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,884602,
2026-06-26T09:23:25.289406+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,887113,
2026-06-26T09:26:54.103484+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,888533,
2026-06-26T09:27:55.678404+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,889432,
2026-06-26T09:33:28.183805+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,891230,
2026-06-26T09:38:37.197918+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,894436,
2026-06-26T09:45:32.292084+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,895846,
2026-06-26T09:48:38.827642+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,filled,Request executed,10009,896422,
2026-06-26T09:50:38.341320+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,896830,
2026-06-26T09:54:38.034611+00:00,risk_gate_2026-06-26.jsonl,USDCHF,sell,0.5,profit_harvester_take_profit,filled,Request executed,10009,898088,
2026-06-26T09:55:21.201646+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,898239,
2026-06-26T10:19:46.788409+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,906930,
2026-06-26T10:34:54.125291+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,strategy_v0_emergency_flatten,filled,Request executed,10009,917866,
2026-06-26T10:34:55.190992+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,917885,
2026-06-26T10:35:08.624260+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,918141,
2026-06-26T10:35:16.945399+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,918285,
2026-06-26T10:35:44.873280+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,918763,
2026-06-26T10:54:20.119393+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,924414,
2026-06-26T10:54:23.237264+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,924425,
2026-06-26T10:59:37.952033+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,925893,
2026-06-26T11:02:11.121344+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,926392,
2026-06-26T11:07:46.408368+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,928393,
2026-06-26T11:08:34.906778+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,928901,
2026-06-26T11:31:12.595095+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,938478,
2026-06-26T11:31:24.046607+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,938688,
2026-06-26T11:52:29.767289+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,947133,
2026-06-26T11:58:04.240350+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,948205,
2026-06-26T12:20:25.480188+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,953801,
2026-06-26T12:27:57.722771+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,956161,
2026-06-26T12:29:08.169798+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,956379,
2026-06-26T12:40:55.015298+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,959911,
2026-06-26T12:43:09.914089+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,rejected,check_single_symbol_concentration: EURUSD concentration 100% exceeds 40%,,,
2026-06-26T12:45:08.834912+00:00,risk_gate_2026-06-26.jsonl,EURUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,961494,
2026-06-26T12:50:23.246630+00:00,risk_gate_2026-06-26.jsonl,EURUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,963124,
2026-06-26T12:57:08.033790+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,filled,Request executed,10009,964912,
2026-06-26T12:57:48.287628+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,965127,
2026-06-26T12:57:56.497069+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,965156,
2026-06-26T12:58:04.743130+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,965205,
2026-06-26T12:58:05.768243+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,rejected,check_single_symbol_concentration: XAUUSD concentration 100% exceeds 40%,,,
2026-06-26T12:58:07.843976+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,965210,
2026-06-26T13:03:16.559193+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,966675,
2026-06-26T13:03:25.908526+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,966736,
2026-06-26T13:07:11.982285+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,967840,
2026-06-26T13:09:24.904573+00:00,risk_gate_2026-06-26.jsonl,GBPUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,968444,
2026-06-26T13:14:02.562645+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,sell,0.5,profit_harvester_entry,filled,Request executed,10009,970027,
2026-06-26T13:15:03.276778+00:00,risk_gate_2026-06-26.jsonl,AUDUSD,buy,0.5,profit_harvester_take_profit,filled,Request executed,10009,970296,
2026-06-26T13:18:48.446261+00:00,risk_gate_2026-06-26.jsonl,USDCHF,sell,0.5,profit_harvester_take_profit,filled,Request executed,10009,971439,
2026-06-26T13:20:47.261760+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,972126,
2026-06-26T13:20:55.520418+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,972197,
2026-06-26T13:23:49.171057+00:00,risk_gate_2026-06-26.jsonl,USDCHF,buy,0.5,profit_harvester_entry,filled,Request executed,10009,972951,
2026-06-26T13:24:35.746291+00:00,risk_gate_2026-06-26.jsonl,USDCHF,sell,0.5,profit_harvester_take_profit,filled,Request executed,10009,973188,
2026-06-26T13:25:56.470601+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,sell,0.1,profit_harvester_entry,filled,Request executed,10009,973568,
2026-06-26T13:26:01.614771+00:00,risk_gate_2026-06-26.jsonl,XAUUSD,buy,0.1,profit_harvester_take_profit,filled,Request executed,10009,973599,
